"","chr.type","chr","loc.name","pos","mQTL.lod","mQTL.asymp.p","vQTL.lod","vQTL.asymp.p","mvQTL.lod","mvQTL.asymp.p","m__est__(Intercept)","m__est__BreedTypeInbred","m__est__mean.QTL.add","m__est__BreedTypeInbred:mean.QTL.add","m__se__(Intercept)","m__se__BreedTypeInbred","m__se__mean.QTL.add","m__se__BreedTypeInbred:mean.QTL.add","v__est__(Intercept)","v__est__BreedTypeInbred","v__est__var.QTL.add","v__est__BreedTypeInbred:var.QTL.add","v__se__(Intercept)","v__se__BreedTypeInbred","v__se__var.QTL.add","v__se__BreedTypeInbred:var.QTL.add"
"2539","A","8","mmp120",5591.03,1.97494265150113e-13,0.999999999999901,0,1,0,1,5640.22790854233,349.627607137793,1161.65501569141,-1111.82679389143,511.56020303995,567.923199076907,458.818484862072,498.526191265042,16.2726153770553,-0.158778362275653,0.205040491257408,-0.18183882337916,0.358372838579155,0.404289299534549,0.282645814807681,0.31809487872823
"2540","A","8","IDP144",5593.77,0,1,0,1,0,1,5976.77114302598,82.5027793691824,845.682386268297,-881.049886010916,497.570054492729,555.022621695062,529.119002847906,564.914485617501,16.2362176844038,-0.100815232134519,0.313573394457815,-0.315944527596024,0.374173768585317,0.422377366209086,0.324482697869086,0.360865120993266
"2541","A","8","mmp72",5594.13,0,1,0,1,0,1,6047.63764272432,-82.9088354751595,754.735084924979,-672.689435741558,495.088556768249,552.091344823152,525.630897067017,561.394253614033,16.2515583743183,-0.144548541706151,0.305588286369254,-0.274078313128648,0.34332073568261,0.389025794611199,0.298068424097181,0.331434322241886
"2542","A","8","umc2147",5597.13,0,1,0,1,0,1,6305.865667876,-258.899728901894,398.702957173305,-418.661453768063,481.932418440249,539.139032377843,513.331448320794,549.054162536513,16.256548071978,-0.133695036019295,0.322792987079953,-0.309173250374425,0.344384308295577,0.390761520048725,0.291067557863428,0.326352619857536
"2543","A","8","umc2146",5598.43,0,1,0,1,0,1,6305.77708454148,-259.000169149018,398.867359032315,-418.585995704983,481.938299810326,539.125112933505,513.357873318603,549.066338590591,16.2565019127899,-0.133773070396909,0.322840375569513,-0.309062575255564,0.34441633877423,0.390785641960138,0.291098133351055,0.32636985357828
"2544","A","8","umc32b",5599.13,0,1,0,1,0,1,6525.90398609073,-544.075354923399,89.5299853850464,-23.9732919576801,477.13193016882,533.620279341558,566.559874703094,599.526901062323,16.2994560203119,-0.176330122923106,0.328080042464308,-0.31478840346333,0.356848687845857,0.406860041971794,0.332397815910928,0.36848379910773
"2545","A","8","bnlg2082",5600.33,0,1,0,1,0,1,6165.86347600134,-304.492849914004,807.238557197669,-575.759331583763,466.735422764921,522.368509443591,575.538775241892,608.611483410956,16.3233878562291,-0.220454527418005,0.289218869714204,-0.254838768947583,0.316623542365959,0.363070609431542,0.31063543687098,0.343503144111318
"2546","A","8","AW244963",5602.03,0,1,0,1,0,1,6166.10130861899,-303.175789301659,806.68070139135,-581.653596650359,466.753777134361,523.312797319629,575.539287909135,608.212112065509,16.3234257302203,-0.214337264273922,0.289192949572066,-0.263064253525116,0.313844867376129,0.360373177102722,0.307904047392236,0.340247170371264
"2547","A","8","AY110450",5603.03,0,1,0,1,0,1,6166.09179920096,-302.998298183422,806.830606598164,-581.972498006321,466.729034358165,523.28338783039,575.520667238181,608.1931249445,16.3234395547762,-0.214291889799614,0.289187187502219,-0.263119125350532,0.313468567322942,0.359936810076156,0.30754063892736,0.339846673678858
"2548","A","8","umc120a",5603.63,0,1,0,1,0,1,6165.96844549326,-302.763694871808,807.077577744068,-582.352263975318,466.729641328952,523.281716474788,575.512003753632,608.184009444686,16.3234327578126,-0.214262900950645,0.289176206299164,-0.263127787808404,0.313265598193069,0.3597007454962,0.307338955559149,0.339623328171728
"2549","A","8","IDP378",5604.06,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6166.00258829592,-302.743759274957,807.024760995948,-582.36656869688,466.72563794256,523.278438796361,575.502173433315,608.175095677076,16.3234399565052,-0.214253948444713,0.289172778405407,-0.263140710350548,0.31316018669275,0.359580077301322,0.307232329208725,0.339507261300891
"2550","A","8","bnlg1834",5604.83,0,1,0,1,0,1,6166.0415102833,-302.929275020819,806.957099320788,-582.119073175567,466.724137316852,523.274815465255,575.499320537671,608.168321302934,16.3234478712773,-0.214304589405793,0.289169082572419,-0.263094731551526,0.313429842343946,0.359890188807655,0.307496880995991,0.339795586770545
"2551","A","8","umc1807",5605.83,0,1,0,1,0,1,6166.03204328021,-303.061232471556,806.968556432744,-581.956813087914,466.725797300754,523.274226205092,575.500685581719,608.16563367847,16.3234465366593,-0.214341303197342,0.28916861520515,-0.263057566245303,0.313749282725855,0.360256668275859,0.307810273694051,0.340137502092824
"2552","A","8","gpm430b",5606,0,1,0,1,0,1,6166.0415196961,-303.071372136326,806.957087664485,-581.944119409764,466.724135055961,523.27269983552,575.499315492342,608.164182081535,16.3234478741308,-0.214340892796484,0.289169080093013,-0.263060352087493,0.313750914969917,0.360258719197317,0.307811874811761,0.340139360758178
"2553","A","8","umc1157",5606.03,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6166.0415196756,-303.071078295255,806.957087667431,-581.944476238736,466.724135071646,523.272687996495,575.499315554805,608.164170091172,16.3234478741053,-0.214340847415682,0.289169080134435,-0.263060390770256,0.313750664916778,0.360258420757497,0.307811629511777,0.340139078156673
"2554","A","8","umc1904",5606.63,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,0,1,6166.04150568327,-303.102123616473,806.957101659786,-581.907727733554,466.724139131887,523.275825403726,575.499325550859,608.166830704429,16.3234478690911,-0.214333455871563,0.289169085148576,-0.263071715208549,0.313801569403208,0.360319041202809,0.307861573088352,0.340197058190747
"2555","A","8","AY110113",5609.55,0,1,0,1,-1.97494265150113e-13,1,6166.04150120506,-303.042929102404,806.957106138145,-581.978881252317,466.724140478387,523.273114191371,575.499328807941,608.165006239649,16.3234478674864,-0.214332985449994,0.28916908675324,-0.263068047365827,0.313691723771315,0.360190742578653,0.307753807594552,0.340076052955168
"2556","A","8","gpm572b",5610.34,0,1,0,1,0,1,6166.04151732388,-302.749656796939,806.95709082562,-582.339880829716,466.724136095556,523.277349682818,575.499317095083,608.173292707952,16.3234478734682,-0.214257284466178,0.289169080566222,-0.263140036371046,0.313099478559345,0.359510857498038,0.3071727696929,0.339442648310134
"2557","A","8","IDP334",5610.47,0,1,0,1,-1.97494265150113e-13,1,6166.0360298181,-302.702543720026,806.965231361832,-582.399258869222,466.724631207213,523.278360766282,575.50003897298,608.175048152123,16.3234465839476,-0.214244695398163,0.289169694832047,-0.263151599617048,0.313022542130645,0.359422373702877,0.307097289578304,0.339360294354929
"2558","A","8","npi260b",5611.03,1.97494265150113e-13,0.999999999999901,0,1,0,1,6165.98951908181,-301.833073620029,807.038342188291,-583.324042030265,466.729854839558,523.304825183453,575.508935191782,608.24792610474,16.3234391234795,-0.213828878424112,0.289171921620785,-0.263591768054109,0.31178958081131,0.358005573767425,0.305889765651891,0.338092466156057
"2559","A","8","gpm591c",5611.5,0,1,0,1,0,1,6166.03629189608,-301.87476120579,806.939677161468,-583.223189834114,466.732875722041,523.30750673181,575.501611919882,608.246210896766,16.323456557587,-0.213871879873958,0.289153161751754,-0.263538137194417,0.311754623080445,0.357966652863833,0.305853880120353,0.338057723464263
"2560","A","8","IDP4075",5615.43,-1.97494265150113e-13,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6288.31382145859,-346.379948024702,441.712059111436,-320.955585831628,483.383009004396,537.278213000144,520.106412056053,556.749115934643,16.2823272016739,-0.185200680334418,0.304311685188336,-0.258146633224252,0.337018966726052,0.381789455363499,0.291038653315794,0.326289327872659
"2561","A","8","umc2354",5616.23,0,1,0,1,0,1,6288.48308534089,-333.864886403616,441.468664761136,-333.805485444517,483.372558249787,535.120287029355,520.103569202916,558.052752311395,16.2823441955842,-0.206197585564625,0.304312718850737,-0.228803131151887,0.337180925720156,0.38106362621864,0.291182171117398,0.32700971161249
"2562","A","8","umc1910",5616.93,0,1,0,1,0,1,6417.53338713637,-484.332694895841,280.90774638789,-137.805595742154,463.526868729806,516.165503560714,563.980126952483,599.906804501291,16.2538300611184,-0.178487423048115,0.370338304598199,-0.292060297583993,0.337381953977302,0.382752810468995,0.308652138824291,0.345114560162358
"2563","A","8","mmp195f",5620.63,0,1,0,1,0,1,6422.33178534096,-455.535289736179,276.996369629037,-180.288643418643,463.920958124303,517.076218203076,568.021013941185,606.010095155677,16.2558578997356,-0.177891844678332,0.371783282469528,-0.293556027158333,0.35035103105793,0.397805755189973,0.322756195049099,0.362705226218805
"2564","A","8","php3818",5626.13,0,1,0,1,0,1,6366.47141245377,-255.716721637016,298.288228987163,-404.182378713728,508.190025041812,562.226346942324,499.183770767481,536.470205717966,16.3223642595502,-0.18627505536352,0.2503403246119,-0.254981077117454,0.426273565299218,0.480403458631439,0.354043996550891,0.397871044186038
"2565","A","8","gpm746c",5627.52,0,1,0,1,1.97494265150113e-13,1,6351.63310220476,-236.495968255109,310.245993085066,-421.179438759769,510.957722696535,564.786581152746,488.012403065008,525.608981321553,16.3326389708749,-0.196076410609738,0.234709874461519,-0.240098667293864,0.386845663562068,0.43592644314989,0.315286592761337,0.355190200850299
"2566","A","8","IDP2593",5628.63,1.97494265150113e-13,0.999999999999901,0,1,0,1,6351.00805990501,-260.752853133545,310.960282873006,-386.192488700943,510.940979450448,566.69136510029,487.898242440714,524.715821581467,16.332569353876,-0.181201667888742,0.234678163592991,-0.258327367656045,0.368081650186633,0.415761630989377,0.29992932378889,0.337373164967303
"2567","A","8","umc1470",5631.23,0,1,0,1,0,1,6351.34684330499,-260.79848255748,310.413731222798,-386.008520142915,511.08137909108,566.835514774593,487.925629683149,524.750578717422,16.3326661367689,-0.181202191242387,0.234522991641301,-0.258300788726829,0.368753589981989,0.41651491431681,0.300449989575425,0.337963490144359
"2568","A","8","umc2355",5632.93,0,1,0,1,0,1,6350.41288572988,-259.941125761555,311.728929781643,-387.223294650842,511.006852708599,566.760193502756,487.937064973042,524.761011045796,16.3323927167906,-0.18107838659651,0.234780711378227,-0.258359791164004,0.368377275607295,0.416090365327548,0.300136429590272,0.337609691787407
"2569","A","8","umc1984",5634.83,0,1,0,1,-1.97494265150113e-13,1,6351.62472632014,-261.332344411444,310.2474204212,-385.544618304279,510.918399678938,566.666825054553,487.969970284212,524.80004940279,16.3325404237104,-0.181246296576905,0.234785656599327,-0.258344585929646,0.368305933701941,0.416016889758567,0.300151538552493,0.337631546709573
"2570","A","8","gpm717b",5635.51,0,1,0,1,0,1,6351.53083129699,-265.322309568661,310.31923378694,-379.077219273422,510.913133064782,568.276864751598,487.909492392655,524.842674741297,16.3324966492226,-0.169154495128736,0.234787593361553,-0.27344479683465,0.360503182089935,0.408011226580184,0.29375252652418,0.330718599983094
"2571","A","8","gpm250a",5636.11,0,1,0,1,0,1,6351.46153796238,-271.073810923853,310.361142985952,-370.825322288406,510.907426365161,569.150162569607,487.839325436029,523.93509721261,16.3324973471722,-0.158597177879709,0.234750197136852,-0.286374105660626,0.357708576765193,0.40508257909684,0.291437750951272,0.327435988888613
"2572","A","8","AW172071",5640.74,0,1,0,1,0,1,6351.44480847033,-274.501590299443,310.38495953636,-366.478975343657,510.907221987035,569.239711463107,487.844712199784,524.036767334517,16.3324965843048,-0.15936157881312,0.234752327248031,-0.285188658463944,0.359306567223361,0.40700462305391,0.292743180853325,0.328977983886087
"2573","A","8","gpm187c",5640.86,0,1,0,1,0,1,6351.46135086084,-327.599146717712,310.361289508104,-301.381496906566,510.907465614442,569.903486944506,487.839235932691,524.762756953781,16.3324973960497,-0.174262402043613,0.234750072297176,-0.26471505206321,0.352487293528077,0.400482368915823,0.287183731749762,0.323109276564271
"2574","A","8","gpm339c",5640.98,0,1,0,1,0,1,6351.46140482031,-326.3588723921,310.361247503281,-302.87342813373,510.907412856876,569.967957025253,487.839217876836,524.795848320282,16.3324973378975,-0.174096689329777,0.234750150506005,-0.264894176536559,0.353122755922201,0.40125033170013,0.287701464935479,0.323724883073398
"2575","A","8","gpm33b",5641.1,0,1,0,1,0,1,6351.46122330149,-325.109912721256,310.361551798936,-304.373669311262,510.907412370995,570.031557056869,487.839351100906,524.82752310849,16.3324973304436,-0.173932634998503,0.234750207962119,-0.265071575837615,0.354118783613802,0.402427434591774,0.288513044477983,0.324669626341557
"2576","A","8","umc2075",5644.93,0,1,0,1,0,1,6248.36189083328,-386.176790890951,540.39323150647,-327.20264666532,495.049501315639,552.973218575538,519.912970189389,554.981445305058,16.3684872855822,-0.222169681222851,0.21751565262024,-0.239075640592558,0.319984533168817,0.366151690638684,0.286575585856029,0.319850734173765
"2577","A","8","bnlg1863",5645.73,0,1,0,1,0,1,6247.48217287897,-373.707508610508,542.089952942362,-342.818242463495,495.05248614569,552.987297146572,520.235999385911,555.101021938651,16.3685003818609,-0.217723999709074,0.217500795765142,-0.244240309981483,0.312921265191268,0.357887652785402,0.280460529804716,0.312863933551339
"2578","A","8","AY105457",5645.93,0,1,0,1,0,1,6247.3054068104,-359.432981997638,542.340742951796,-359.270353047045,495.078820716149,552.570482986889,520.257359805929,555.274823010372,16.368498119304,-0.219856856261957,0.217481838454922,-0.24088953618345,0.310752695046868,0.355156002590556,0.278520291330731,0.3107847892318
"2579","A","8","AY110032",5654.83,0,1,0,1,0,1,5984.43756085599,-145.843527918825,767.339471892196,-543.126356444964,531.555983525371,594.456409781255,506.248074039848,548.057831521853,16.3198888460172,-0.156333300374297,0.215072435795562,-0.255457534120526,0.355927877903656,0.405218102747676,0.29874431979579,0.336980980765551
"2580","A","8","AY109740",5668.63,0,1,0,1,0,1,6244.11972940749,-387.913786362957,546.096796342815,-318.067528653192,495.61380707501,552.057708577943,520.463860036131,555.658451112758,16.3679450881334,-0.224384546543903,0.217562150064353,-0.236933107689832,0.324870660333613,0.370623157785006,0.290982054170828,0.32486613786103
"2581","A","8","gpm599b",5668.84,0,1,0,1,0,1,6248.40537512852,-391.034941089264,540.333274960626,-313.514877590992,495.04352825051,551.459088078876,519.909034976774,555.07522562516,16.3684889273254,-0.224823259618773,0.217519932679369,-0.236999942505737,0.324360780246376,0.370066668199064,0.290494707630153,0.324344796137422
"2582","A","8","gpm346a",5670.71,0,1,0,1,1.97494265150113e-13,1,6248.41688586776,-381.291022929796,540.321331449625,-324.605976524091,495.040779881793,551.961160459903,519.90908172995,555.131214356822,16.3684882186712,-0.212935187724706,0.217524016986269,-0.252656018493648,0.316855952001226,0.361403526398592,0.283774060496501,0.3171131271695
"2583","A","8","IDP179",5675.22,0,1,-1.97494265150113e-13,1,-1.97494265150113e-13,1,6260.7021295569,-207.821132701131,499.46644708253,-527.349884993959,526.326739244031,586.72058473621,488.83047540352,524.035357855526,16.4712853213911,-0.202865452718222,0.0819422836866167,-0.2785938918658,0.332806961925686,0.379144302172249,0.292041582337328,0.327286542168312
"2584","A","8","IDP1449",5680.94,0,1,0,1,0,1,6131.8215728137,-1.82417269641125,610.120434907217,-732.835021426266,542.974782975083,604.04755328347,472.801821134636,508.55293131432,16.4540957207599,-0.176055590508,0.0836244271824314,-0.28737563926542,0.35153600113059,0.398290688801898,0.290260250100356,0.325782895361701
"2585","A","8","AY109626",5682.73,0,1,0,1,0,1,6251.84397376299,-120.356096599376,511.145999189143,-639.916170616058,548.560883338766,606.734059465938,480.533692890681,516.111480640434,16.5398859174108,-0.280294308830646,-0.0192914206545966,-0.163308411334868,0.341311166671762,0.388512820278919,0.302761337064,0.337564185974463
"2586","A","8","umc1457",5684.63,0,1,0,1,0,1,6194.48143591183,-78.2239471657088,601.77117778047,-709.307756862946,546.834511618489,601.937783734684,466.102147593064,503.469374336244,16.5484492281243,-0.350633426303053,-0.0436737422454757,-0.0435018103808738,0.334501395958399,0.381477420520623,0.293527331200835,0.327825799501172
"2587","A","8","phi121",5689.83,0,1,0,1,0,1,6194.60822374426,38.6334101060971,601.687510428564,-866.938395727111,546.829805637695,599.049130688125,466.192121031999,504.338841494809,16.5484383585282,-0.384036452696209,-0.0436446899261302,-0.00692382806051897,0.311123996915762,0.353889178197443,0.273061986374051,0.30540348624024
"2588","A","8","php20714",5691.33,0,1,0,1,0,1,6192.41507224252,41.3678808186468,605.735001262724,-871.527561432628,546.854333624292,599.164791156106,467.288408084382,505.368874285202,16.5478571270452,-0.382460693895118,-0.0430364118065363,-0.00891829330694995,0.31158355811374,0.3544204350098,0.273971212912047,0.306319431378915
"2589","A","8","gpm750a",5697.2,1.97494265150113e-13,0.999999999999901,0,1,1.97494265150113e-13,1,6415.50865749125,-133.376703678309,244.145468061694,-561.724695239057,543.737023738692,596.642588572175,480.389157768397,518.171302403114,16.4981393990656,-0.356648034397607,0.0558668274459872,-0.0778280253667047,0.33233836260713,0.377697320557843,0.283012014477456,0.317436624912918
"2590","A","8","gpm329a",5702.37,0,1,0,1,0,1,6418.63329763586,-168.782316590489,237.568847280418,-509.407545151892,544.95038933754,597.569717397459,475.59708703038,512.993370320023,16.5023312134574,-0.367700028428638,0.050011125637943,-0.0600240943541993,0.333416279106035,0.379041006192106,0.2815273808049,0.315414856202356
"2591","A","8","gpm530",5702.38,0,1,0,1,0,1,6418.63426119808,-168.852122703887,237.567447334742,-509.314146947757,544.950223565347,597.56865454003,475.596480718162,512.991475719375,16.5023314507723,-0.367716568019433,0.0500108338714327,-0.0599976182372409,0.333436910167441,0.379064415342952,0.281544571474693,0.315432543544451
"2592","A","8","AY108545",5702.56,0,1,0,1,0,1,6418.63471466336,-170.079350400079,237.566773357408,-507.673680133111,544.950226665183,597.552809220187,475.596534863233,512.968295663382,16.5023313421604,-0.36800767768679,0.0500109985548557,-0.0595305600902282,0.33384046744069,0.379522148801614,0.281885323510343,0.315785318863792
"2593","A","8","mbd101a",5702.75,0,1,0,1,0,1,6418.6342630627,-170.080676291333,237.567455803719,-507.672156189242,544.950211709673,597.552829623808,475.596494078615,512.968376586179,16.5023314282936,-0.368008216213436,0.0500108658691188,-0.059529687486245,0.333840153101448,0.379521846167041,0.28188506642401,0.3157851252242
"2594","A","8","umc1460",5704.24,-1.97494265150113e-13,1,0,1,0,1,6416.108217684,-171.54443239544,242.111373956284,-507.577833106063,544.377908718361,597.106027353221,477.661597952134,515.163051323163,16.5004298408171,-0.366491316154253,0.0525943719402932,-0.0612788793048013,0.333952865811953,0.379740937594911,0.283038512773898,0.317073217275523
"2595","A","8","IDP602",5709.13,1.97494265150113e-13,0.999999999999901,0,1,1.97494265150113e-13,1,6414.13452883126,-168.1395851932,244.972796539078,-512.618970488361,544.605523285559,597.254469447978,477.670923485729,515.125178308826,16.5011223227255,-0.366804954601112,0.0515623487157748,-0.0608897730967741,0.332041955058703,0.377495020740596,0.281506694390753,0.31530339518349
"2596","A","8","AY110056",5710.44,0,1,0,1,0,1,6414.64406228764,-168.141884608344,244.795497320969,-513.571777323805,543.968603472735,596.605412568698,478.815298939558,516.252138625074,16.4992478631139,-0.365460803963038,0.0542074799506559,-0.0629406955721522,0.331705999132514,0.377098882637707,0.281727231336144,0.315504142742725
"2597","A","8","IDP1485",5710.69,0,1,0,1,0,1,6414.55956077434,-168.014962520279,244.901832439502,-513.727015935446,543.991286223902,596.626207790473,478.818872723549,516.255234036926,16.4992703595005,-0.365490783223189,0.0541706001892369,-0.0628974788247408,0.331672247794375,0.377058462375187,0.281696118907104,0.315467813167726
"2598","A","8","AW231791",5715.04,0,1,0,1,0,1,6182.45611978789,-47.5753185609799,517.321389265494,-640.843669841954,566.459618615273,618.23580986078,456.701490311966,495.54380275761,16.5178903864531,-0.392813401628854,0.00926809904339213,-0.000833129101365082,0.361977412166829,0.410032100724276,0.290189072175653,0.326131363045661
"2599","A","8","bnlg2046",5715.24,0,1,0,1,0,1,6201.91753297381,-99.4100965600762,508.888822303505,-597.387981562433,555.145401728641,605.833632214439,462.543441502038,501.610696542016,16.4985685173672,-0.385289990523332,0.0354667127111105,-0.0114129885951989,0.345671749855878,0.391190349485521,0.281630945175467,0.31649654548881
"2600","A","8","IDP3876",5715.63,0,1,0,1,0,1,6201.85548117301,-99.3181811483344,508.962663592798,-597.501380387916,555.148723087183,605.835444332741,462.548604025704,501.617901963173,16.4985582957111,-0.385304803163277,0.0354740399650499,-0.0113901758014797,0.345672322284687,0.391190065241704,0.281631622794944,0.316498337817958
"2601","A","8","AY104017",5720.64,0,1,0,1,0,1,6527.07868947552,-384.505092188368,88.5121443911804,-230.203636964725,535.021303059837,584.831549647503,491.847624945016,529.931604819619,16.4946643018444,-0.421130061935835,0.0681945514414515,0.00290116266059984,0.352273899990593,0.401194665181105,0.309043305442108,0.3450209807552
"2602","A","8","gta101d",5723.84,0,1,0,1,0,1,6508.46873390873,-375.510394220346,118.264182678713,-247.698477943641,532.45248984412,582.468971746726,489.693028727154,527.9217310796,16.4951481802118,-0.421303386470741,0.0676794995411288,0.00339793952734322,0.352011594154055,0.401308557383566,0.308977748406145,0.34521727429534
"2603","A","8","IDP2456",5729.44,0,1,0,1,0,1,6397.42418479954,-368.075180166479,301.267807563603,-298.307537637099,533.944879986531,578.001129745123,487.205764157928,530.397103770555,16.5197351814497,-0.484476756443704,0.0268944750064531,0.107357240030179,0.338254878238917,0.382532529036869,0.30293803966134,0.339913684545167
"2604","A","8","bnl2.369",5729.45,0,1,0,1,0,1,6397.4252843823,-368.076628012321,301.266194344685,-298.305391537847,533.944795350346,578.00105117465,487.205768857701,530.397103270549,16.5197352101815,-0.484476579535543,0.0268945231531397,0.107356966033547,0.338252427755008,0.38252976393183,0.302935885560309,0.339911271071166
"2605","A","8","gpm658",5729.82,0,1,0,1,0,1,6397.5210117877,-368.163535775301,301.115598632629,-298.168147332271,533.940932686262,577.998701655488,487.209870641687,530.401597998513,16.5197280529098,-0.48446143401271,0.0269133540990826,0.107326576680832,0.338327989317219,0.382616277729259,0.303004301885122,0.339989036012751
"2606","A","8","umc1130",5730.15,0,1,0,1,0,1,6397.58200812434,-368.32169111975,301.029547054725,-297.934976901477,533.930607352629,578.010780352449,487.200888517714,530.398922719129,16.5197284366198,-0.484300598461561,0.0269177490432399,0.107083431262448,0.337667740054771,0.381884012632266,0.302412206772222,0.33933692545909
"2607","A","8","sdg105a",5731.92,0,1,1.97494265150113e-13,0.999999999999901,0,1,6398.54817267589,-369.01391212594,299.358854459171,-296.683110894232,533.987199872668,578.070067236033,487.358188458112,530.628706214174,16.5195719063567,-0.484420970173396,0.0272354717911881,0.107159033743325,0.340083548494555,0.384617396514287,0.304575182810958,0.341818115874456
"2608","A","8","gpm733a",5735.68,0,1,0,1,0,1,6265.506303384,-191.138794563602,439.686654646272,-497.75200984904,559.963321525738,605.92370006576,461.779066828759,503.37130493093,16.5364823699663,-0.465783335355494,-0.00876329436290438,0.0891627993556802,0.333414772416566,0.376075190392098,0.276486152155149,0.311250681927898
"2609","A","8","hox1",5737.25,0,1,0,1,0,1,6262.44344056346,-385.984141794655,621.231523609226,-347.862276655919,524.519326265896,566.844786702446,489.12847816225,536.752802267759,16.5567738275616,-0.504496268527674,-0.0698582713497601,0.191869924547714,0.305135417219072,0.344959079861373,0.299360423994349,0.335368812068895
"2610","A","8","AY104566",5742.05,0,1,0,1,0,1,6116.57925801524,-167.471082369542,1060.99445836572,-928.89156404472,508.956979052634,554.640969318456,484.862736733019,529.437691447724,16.5478160922877,-0.484697790227077,-0.14704252388457,0.250432525779752,0.311309975370494,0.355568833653149,0.331271220677717,0.365312179456755
"2611","A","8","gpm197b",5742.82,0,1,0,1,0,1,6116.82536008131,-166.178210734333,1060.82019338818,-931.371780731066,508.888887806515,554.605577693733,484.871995708951,529.52228953397,16.5477246385788,-0.485182642800714,-0.146816911162125,0.250997223824119,0.31519517452754,0.36006090360467,0.335405721326773,0.369918089677611
"2612","A","8","gpm363g",5742.95,0,1,0,1,0,1,6116.82607118613,-165.955721979298,1060.81781413902,-931.753600236975,508.889212431238,554.607865465644,484.871582982152,529.533374146255,16.5477257365722,-0.485303286857589,-0.146819002930497,0.251164397689229,0.31621454618653,0.361231786371523,0.336490458172978,0.371119459736794
"2613","A","8","gpm340b",5744.55,0,1,0,1,0,1,6196.70791252437,-324.898141199106,623.701445499004,-389.010128368437,558.857313379942,599.06751279512,451.237121991494,499.112873730281,16.6102907325493,-0.634590775471139,-0.162171488307274,0.360783570175547,0.319520415211893,0.361642164865541,0.286705950615156,0.32160883603353
"2614","A","8","mmp15",5748.25,0,1,0,1,0,1,6189.34795372656,-305.581665959449,632.839868982506,-420.145379853478,559.154631103582,600.256665891029,452.357280824907,500.195032298732,16.6077923675561,-0.627353956945402,-0.158052048685526,0.349138412557758,0.31191913243474,0.353547012947923,0.279672417002837,0.314026194865765
"2615","A","8","umc1959",5752.25,0,1,0,1,0,1,6048.60772830667,-158.474498124359,983.261794368865,-783.744608217159,539.80267435883,582.828345015119,442.346823141302,489.370496225072,16.5962894067226,-0.607188063060979,-0.22942687879419,0.407580059606955,0.303534531978107,0.346629558615183,0.290636166346255,0.323150052116816
"2616","A","8","umc1562",5753.35,0,1,0,1,0,1,5909.87944704699,-29.0440953907807,1130.49903554259,-926.898956496551,531.135779501684,576.760472511781,452.2341560402,496.029005253621,16.5279389687611,-0.515328648624315,-0.105863321668769,0.25091382193529,0.305286445825469,0.348076588518159,0.279293329432767,0.311397956688038
"2617","A","8","umc1263",5753.95,0,1,0,1,0,1,5909.89224455041,-28.5291012843995,1130.472726142,-928.147153432105,531.141537456073,576.839208110632,452.256601454619,495.785302338594,16.5279397615134,-0.513741906238631,-0.105844156488523,0.248767530583312,0.304175519880148,0.34681323000418,0.278283607700595,0.310105454349065
"2618","A","8","IDP3898",5756.58,0,1,0,1,0,1,5909.8692714385,-20.7921167212446,1130.50837985252,-931.141414915312,531.135280308618,574.995263276566,452.233408365279,497.524111911866,16.5279352776314,-0.534968887149452,-0.105858575179723,0.278290242089849,0.30559137402001,0.347569952595433,0.279571270911064,0.312057765276434
"2619","A","8","jpsb107a",5756.65,0,1,0,1,0,1,5909.87336802273,-20.7962959710505,1130.50310325204,-931.135766459468,531.135318479029,574.995342002664,452.233363309164,497.524118223838,16.5279362865511,-0.534968705788064,-0.105859266565188,0.278289763929945,0.3055909516123,0.347569504965854,0.279570966830394,0.312057493965917
"2620","A","8","gpm674b",5757.62,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,0.999999999999901,1.97494265150113e-13,1,5909.87569828081,-27.2141119424187,1130.50094803858,-922.173637155146,531.135008322841,575.402087145976,452.233167240729,498.464866807904,16.5279359561304,-0.535127393794657,-0.105858468045397,0.278199825298996,0.316772137574546,0.360633490529582,0.289800028722123,0.324240296869197
"2621","A","8","chr117b",5757.64,0,1,0,1,0,1,5909.87630451853,-27.2142932148618,1130.5001102338,-922.173486317934,531.135069009155,575.402138990794,452.23307397029,498.464708590108,16.5279363132468,-0.535127493884871,-0.105858949527706,0.278199952694353,0.316772055948679,0.360633391000479,0.289799954027623,0.324240166704098
"2622","A","8","umc1846",5757.95,0,1,0,1,0,1,5909.87665534883,-20.611232343488,1130.4999495965,-931.321703247087,531.134903204398,574.96456353821,452.233185640108,497.513916883134,16.5279362892018,-0.535175456042753,-0.105858703755083,0.278586861721661,0.305226639151141,0.347137907961943,0.279237695549567,0.311672180607727
"2623","A","8","gpm116a",5758.19,-1.97494265150113e-13,1,0,1,-1.97494265150113e-13,1,5912.28701631601,-24.3719324572275,1129.34860426983,-928.214790204946,530.950753838024,574.810106912024,453.845951780609,499.029558906635,16.5272549620627,-0.534121364500713,-0.103963841189066,0.276305487887033,0.305492331363406,0.347440177853454,0.280180688794057,0.31261703666437
